2012.03.30,15:00,1.33412,1.33668,1.33398,1.33407,5097
2012.03.30,16:00,1.33408,1.33554,1.33359,1.33435,5358
2012.03.30,17:00,1.33436,1.33505,1.33087,1.33154,6281
2012.03.30,18:00,1.33154,1.33352,1.33154,1.33331,3987
2012.03.30,19:00,1.33328,1.33474,1.33280,1.33317,3246
2012.03.30,20:00,1.33317,1.33413,1.33297,1.33299,2428
2012.03.30,21:00,1.33298,1.33453,1.33240,1.33316,2771
2012.03.30,22:00,1.33317,1.33401,1.33314,1.33353,1774
2012.04.02,00:00,1.33605,1.33626,1.33545,1.33561,804
2012.04.02,01:00,1.33562,1.33753,1.33550,1.33707,1871
2012.04.02,02:00,1.33707,1.33717,1.33554,1.33557,1877
2012.04.02,03:00,1.33557,1.33582,1.33357,1.33384,3538
2012.04.02,04:00,1.33386,1.33445,1.33349,1.33394,2919
2012.04.02,05:00,1.33396,1.33453,1.33361,1.33413,1993
2012.04.02,06:00,1.33414,1.33416,1.33304,1.33333,2035
2012.04.02,07:00,1.33334,1.33396,1.33316,1.33396,2022
2012.04.02,08:00,1.33396,1.33474,1.33355,1.33357,2406
2012.04.02,09:00,1.33354,1.33555,1.33334,1.33461,3830
2012.04.02,10:00,1.33462,1.33689,1.33411,1.33630,4917
2012.04.02,11:00,1.33628,1.33794,1.33475,1.33553,5922
2012.04.02,12:00,1.33551,1.33598,1.33382,1.33510,4875
2012.04.02,13:00,1.33512,1.33612,1.33359,1.33367,4078
2012.04.02,14:00,1.33369,1.33473,1.33238,1.33268,3873
2012.04.02,15:00,1.33267,1.33295,1.33061,1.33079,4815
2012.04.02,16:00,1.33079,1.33089,1.32776,1.32878,5784
2012.04.02,17:00,1.32877,1.33025,1.32844,1.32991,5467
2012.04.02,18:00,1.32995,1.33276,1.32995,1.33225,4712
2012.04.02,19:00,1.33226,1.33370,1.33223,1.33276,3141
2012.04.02,20:00,1.33275,1.33283,1.33189,1.33253,2237
2012.04.02,21:00,1.33252,1.33329,1.33213,1.33329,2265
2012.04.02,22:00,1.33327,1.33333,1.33239,1.33267,1986
2012.04.02,23:00,1.33270,1.33275,1.33178,1.33194,1543
2012.04.03,00:00,1.33193,1.33272,1.33114,1.33147,1032
2012.04.03,01:00,1.33149,1.33249,1.33137,1.33242,1277
2012.04.03,02:00,1.33242,1.33321,1.33204,1.33288,2026
2012.04.03,03:00,1.33294,1.33411,1.33268,1.33409,2537
2012.04.03,04:00,1.33409,1.33546,1.33393,1.33463,2478
2012.04.03,05:00,1.33464,1.33510,1.33406,1.33421,1756
2012.04.03,06:00,1.33420,1.33467,1.33389,1.33391,1470
2012.04.03,07:00,1.33392,1.33416,1.33236,1.33369,2615
2012.04.03,08:00,1.33370,1.33395,1.33293,1.33317,2227
2012.04.03,09:00,1.33318,1.33491,1.33285,1.33385,3602
2012.04.03,10:00,1.33385,1.33528,1.33327,1.33375,4793
2012.04.03,11:00,1.33381,1.33463,1.33284,1.33331,4121
2012.04.03,12:00,1.33329,1.33663,1.33322,1.33419,4677
2012.04.03,13:00,1.33418,1.33465,1.33342,1.33382,3263
2012.04.03,14:00,1.33383,1.33448,1.32997,1.33064,4394
2012.04.03,15:00,1.33063,1.33238,1.33022,1.33172,4050
2012.04.03,16:00,1.33173,1.33235,1.33120,1.33158,4296
2012.04.03,17:00,1.33161,1.33453,1.32985,1.33384,5646
2012.04.03,18:00,1.33385,1.33411,1.33290,1.33354,3970
2012.04.03,19:00,1.33355,1.33356,1.33219,1.33293,2104
2012.04.03,20:00,1.33295,1.33402,1.33273,1.33378,1933
2012.04.03,21:00,1.33376,1.33376,1.32127,1.32158,7478
2012.04.03,22:00,1.32157,1.32343,1.32135,1.32317,4757
2012.04.03,23:00,1.32319,1.32359,1.32285,1.32326,1957
2012.04.04,00:00,1.32325,1.32378,1.32164,1.32336,1034
2012.04.04,01:00,1.32339,1.32368,1.32162,1.32227,1800
2012.04.04,02:00,1.32228,1.32328,1.32214,1.32217,2116
2012.04.04,03:00,1.32214,1.32320,1.32169,1.32250,3512
2012.04.04,04:00,1.32249,1.32289,1.31886,1.31938,4174
2012.04.04,05:00,1.31937,1.32030,1.31831,1.32013,3306
2012.04.04,06:00,1.32011,1.32015,1.31951,1.32005,1873
2012.04.04,07:00,1.32004,1.32035,1.31840,1.31848,2310
2012.04.04,08:00,1.31847,1.32020,1.31847,1.31963,3477
2012.04.04,09:00,1.31963,1.32112,1.31932,1.31998,4608
2012.04.04,10:00,1.31997,1.32052,1.31810,1.31894,5925
2012.04.04,11:00,1.31892,1.31959,1.31636,1.31700,6111
2012.04.04,12:00,1.31700,1.31757,1.31603,1.31737,5287
2012.04.04,13:00,1.31736,1.31752,1.31593,1.31613,4365
2012.04.04,14:00,1.31607,1.31633,1.31409,1.31458,5380
2012.04.04,15:00,1.31457,1.31534,1.31092,1.31196,6979
2012.04.04,16:00,1.31198,1.31403,1.31065,1.31312,6239
2012.04.04,17:00,1.31316,1.31454,1.31116,1.31163,6499
2012.04.04,18:00,1.31162,1.31408,1.31148,1.31268,4990
2012.04.04,19:00,1.31269,1.31380,1.31225,1.31345,2771
2012.04.04,20:00,1.31345,1.31412,1.31255,1.31390,2857
2012.04.04,21:00,1.31392,1.31473,1.31339,1.31361,3111
2012.04.04,22:00,1.31362,1.31429,1.31356,1.31378,2489
2012.04.04,23:00,1.31379,1.31425,1.31358,1.31414,1638
2012.04.05,00:00,1.31413,1.31417,1.31328,1.31384,944
2012.04.05,01:00,1.31395,1.31429,1.31354,1.31423,1491
2012.04.05,02:00,1.31423,1.31463,1.31393,1.31430,1376
2012.04.05,03:00,1.31429,1.31519,1.31402,1.31486,2509
2012.04.05,04:00,1.31487,1.31496,1.31368,1.31419,3206
2012.04.05,05:00,1.31420,1.31574,1.31417,1.31547,3002
2012.04.05,06:00,1.31547,1.31581,1.31454,1.31461,2405
2012.04.05,07:00,1.31462,1.31562,1.31461,1.31549,1871
